id,edge1_id,edge2_id,node1_id,node2_id,capacity
879,1758,1759,76,354,9999999000
880,1760,1761,76,350,10000001000
881,1762,1763,58,345,9999998000
882,1764,1765,76,344,9999998000
883,1766,1767,387,345,10000001000
884,1768,1769,76,355,9999999000
885,1770,1771,76,348,10000000000
886,1772,1773,209,345,10000000000
887,1774,1775,281,345,9999996000
888,1776,1777,76,340,9999999000
889,1778,1779,76,347,9999999000
890,1780,1781,388,389,10000000000
891,1782,1783,76,345,10000000000
892,1784,1785,349,43,9999999000
893,1786,1787,326,374,10000001000
894,1788,1789,334,370,9999999000
895,1790,1791,326,390,9999999000
896,1792,1793,109,326,9999999000
897,1794,1795,353,258,10000000000
898,1796,1797,353,58,9999998000
899,1798,1799,353,58,9999999000
900,1800,1801,353,356,10000002000
901,1802,1803,353,296,9999999000
902,1804,1805,353,77,10000000000
903,1806,1807,353,263,10000000000
904,1808,1809,353,76,9999999000
905,1810,1811,353,161,10000001000
906,1812,1813,353,258,9999999000
907,1814,1815,87,391,10000000000
908,1816,1817,391,326,9999999000
909,1818,1819,392,21,9999999000
910,1820,1821,393,334,9999999000
911,1822,1823,393,348,9999999000
912,1824,1825,393,359,10000001000
913,1826,1827,393,340,9999999000
914,1828,1829,393,342,9999999000
915,1830,1831,393,354,10000002000
916,1832,1833,193,350,9999999000
917,1834,1835,63,227,9999999000
918,1836,1837,394,40,9999997000
919,1838,1839,258,24,10000001000
920,1840,1841,20,332,10000000000
921,1842,1843,198,371,9999999000
922,1844,1845,384,395,10000000000
923,1846,1847,2,296,10000000000
924,1848,1849,2,396,9999999000
925,1850,1851,266,326,10000001000
926,1852,1853,54,397,9999999000
927,1854,1855,349,397,10000001000
928,1856,1857,398,326,10000000000
929,1858,1859,334,398,9999999000
930,1860,1861,398,332,10000001000
931,1862,1863,31,2,9999998000
932,1864,1865,105,2,9999999000
933,1866,1867,399,332,10000000000
934,1868,1869,275,2,10000000000
935,1870,1871,150,400,9999999000
936,1872,1873,46,401,10000000000
937,1874,1875,401,332,9999998000
938,1876,1877,122,2,9999997000
939,1878,1879,101,401,10000000000
940,1880,1881,58,401,10000000000
941,1882,1883,402,355,10000000000
942,1884,1885,2,330,9999999000
943,1886,1887,371,343,10000000000
944,1888,1889,94,371,9999998000
945,1890,1891,241,2,10000000000
946,1892,1893,403,2,9999999000
947,1894,1895,404,332,10000000000
948,1896,1897,404,54,9999999000
949,1898,1899,2,233,10000000000
950,1900,1901,2,327,10000001000
951,1902,1903,384,400,9999999000
952,1904,1905,2,247,10000000000
953,1906,1907,2,223,10000000000
954,1908,1909,54,390,9999997000
955,1910,1911,405,334,9999999000
956,1912,1913,405,340,10000000000
957,1914,1915,405,130,10000001000
958,1916,1917,54,406,10000001000
959,1918,1919,407,350,9999999000
960,1920,1921,258,265,10000000000
961,1922,1923,276,282,9999999000
962,1924,1925,157,390,10000000000
963,1926,1927,408,326,10000000000
964,1928,1929,402,130,10000000000
965,1930,1931,402,342,9999999000
966,1932,1933,409,54,9999999000
967,1934,1935,326,382,10000001000
968,1936,1937,389,345,10000001000
969,1938,1939,54,400,9999999000
970,1940,1941,326,213,9999999000
971,1942,1943,410,63,9999999000
972,1944,1945,410,359,9999998000
973,1946,1947,410,350,9999999000
974,1948,1949,410,358,10000000000
975,1950,1951,410,54,10000000000
976,1952,1953,276,75,9999999000
977,1954,1955,377,411,9999999000
978,1956,1957,276,400,10000000000
979,1958,1959,54,407,9999999000
980,1960,1961,334,407,9999999000
981,1962,1963,410,86,10000000000
982,1964,1965,410,340,9999998000
983,1966,1967,54,79,9999998000
984,1968,1969,54,79,10000001000
985,1970,1971,79,345,10000000000
986,1972,1973,410,348,10000000000
987,1974,1975,410,49,9999998000
988,1976,1977,356,412,10000001000
989,1978,1979,352,412,9999998000
990,1980,1981,412,326,9999999000
991,1982,1983,410,6,10000002000
992,1984,1985,54,413,10000000000
993,1986,1987,334,39,10000001000
994,1988,1989,332,39,9999999000
995,1990,1991,410,414,9999999000
996,1992,1993,410,356,9999999000
997,1994,1995,87,335,9999998000
998,1996,1997,415,342,9999998000
999,1998,1999,416,332,9999998000
1000,2000,2001,2,390,10000002000
1001,2002,2003,46,417,10000000000
1002,2004,2005,2,60,9999997000
1003,2006,2007,2,362,10000000000
1004,2008,2009,115,2,10000001000
1005,2010,2011,418,48,9999999000
1006,2012,2013,356,419,9999998000
1007,2014,2015,420,345,10000000000
1008,2016,2017,2,421,9999999000
1009,2018,2019,63,422,10000000000
1010,2020,2021,165,276,9999999000
1011,2022,2023,165,334,9999999000
1012,2024,2025,165,326,10000000000
1013,2026,2027,165,344,10000000000
1014,2028,2029,165,332,10000000000
1015,2030,2031,165,340,9999999000
1016,2032,2033,222,2,10000000000
1017,2034,2035,335,220,9999998000
1018,2036,2037,13,423,9999998000
1019,2038,2039,54,79,10000000000
1020,2040,2041,54,43,9999999000
1021,2042,2043,335,219,10000002000
1022,2044,2045,267,251,10000000000
1023,2046,2047,130,251,9999999000
1024,2048,2049,46,335,9999999000
1025,2050,2051,335,77,9999999000
1026,2052,2053,207,340,10000000000
1027,2054,2055,424,326,9999999000
1028,2056,2057,219,41,9999999000
1029,2058,2059,54,425,10000000000
1030,2060,2061,98,251,9999998000
1031,2062,2063,98,150,9999999000
1032,2064,2065,410,109,10000000000
1033,2066,2067,426,150,10000002000
1034,2068,2069,426,342,9999999000
1035,2070,2071,98,281,10000000000
1036,2072,2073,326,427,9999998000
1037,2074,2075,94,251,10000000000
1038,2076,2077,358,355,10000000000
1039,2078,2079,349,428,10000002000
1040,2080,2081,49,326,9999998000
1041,2082,2083,412,348,10000000000
1042,2084,2085,2,41,10000000000
1043,2086,2087,251,345,10000001000
1044,2088,2089,429,326,9999999000
1045,2090,2091,27,184,9999997000
1046,2092,2093,54,394,10000002000
1047,2094,2095,24,394,9999999000
1048,2096,2097,349,394,10000001000
1049,2098,2099,101,405,10000000000
1050,2100,2101,353,430,9999999000
1051,2102,2103,431,432,10000000000
1052,2104,2105,352,433,10000000000
1053,2106,2107,24,433,10000001000
1054,2108,2109,343,407,10000001000
1055,2110,2111,407,332,10000001000
1056,2112,2113,54,434,10000001000
1057,2114,2115,358,435,10000001000
1058,2116,2117,346,436,9999999000
1059,2118,2119,288,332,10000000000
1060,2120,2121,334,437,10000000000
1061,2122,2123,156,2,10000001000
1062,2124,2125,346,438,10000000000
1063,2126,2127,438,326,10000000000
1064,2128,2129,426,282,9999999000
1065,2130,2131,426,8,10000000000
1066,2132,2133,410,62,9999999000
1067,2134,2135,410,76,9999998000
1068,2136,2137,150,340,9999999000
1069,2138,2139,332,347,10000001000
1070,2140,2141,54,439,9999998000
1071,2142,2143,436,334,9999999000
1072,2144,2145,371,2,9999998000
1073,2146,2147,440,332,9999998000
1074,2148,2149,236,77,10000000000
1075,2150,2151,426,359,9999999000
1076,2152,2153,46,441,9999999000
1077,2154,2155,442,356,10000000000
1078,2156,2157,384,443,9999999000
1079,2158,2159,326,130,9999999000
1080,2160,2161,263,444,10000000000
1081,2162,2163,54,444,9999999000
1082,2164,2165,445,334,9999999000
1083,2166,2167,343,446,9999999000
1084,2168,2169,410,150,9999999000
1085,2170,2171,54,447,9999999000
1086,2172,2173,263,447,9999999000
1087,2174,2175,447,130,9999998000
1088,2176,2177,410,46,10000000000
1089,2178,2179,16,448,9999999000
1090,2180,2181,410,58,9999999000
1091,2182,2183,410,281,9999998000
1092,2184,2185,343,449,9999999000
1093,2186,2187,356,266,10000000000
1094,2188,2189,450,334,9999999000
1095,2190,2191,2,450,9999998000
1096,2192,2193,46,266,10000001000
1097,2194,2195,54,451,10000001000
1098,2196,2197,106,410,10000001000
1099,2198,2199,101,227,10000000000
1100,2200,2201,371,227,10000000000
1101,2202,2203,276,376,10000000000
1102,2204,2205,452,130,9999999000
1103,2206,2207,266,150,9999999000
1104,2208,2209,410,326,9999998000
1105,2210,2211,453,326,10000000000
1106,2212,2213,98,371,9999998000
1107,2214,2215,115,453,9999999000
1108,2216,2217,410,77,9999998000
1109,2218,2219,410,345,9999999000
1110,2220,2221,410,87,9999997000
1111,2222,2223,454,326,9999999000
1112,2224,2225,183,350,9999999000
1113,2226,2227,177,355,9999999000
1114,2228,2229,48,76,9999999000
1115,2230,2231,266,40,10000001000
1116,2232,2233,54,455,10000000000
1117,2234,2235,276,8,10000000000
1118,2236,2237,236,400,10000001000
1119,2238,2239,54,456,9999998000
1120,2240,2241,410,457,10000001000
1121,2242,2243,54,457,10000000000
1122,2244,2245,266,4,10000000000
1123,2246,2247,377,266,10000001000
1124,2248,2249,266,8,9999997000
1125,2250,2251,458,266,10000000000
1126,2252,2253,54,459,10000001000
1127,2254,2255,459,359,10000001000
1128,2256,2257,54,251,9999998000
1129,2258,2259,70,227,10000000000
1130,2260,2261,40,251,9999999000
1131,2262,2263,2,390,9999999000
1132,2264,2265,54,460,10000000000
1133,2266,2267,115,266,10000000000
1134,2268,2269,286,400,10000000000
1135,2270,2271,263,266,10000000000
1136,2272,2273,266,332,10000001000
1137,2274,2275,266,384,9999999000
1138,2276,2277,461,326,10000000000
1139,2278,2279,33,266,9999999000
1140,2280,2281,98,457,9999998000
1141,2282,2283,462,354,9999998000
1142,2284,2285,150,463,10000000000
1143,2286,2287,95,463,10000000000
1144,2288,2289,358,464,10000000000
1145,2290,2291,370,400,9999998000
1146,2292,2293,105,266,10000000000
1147,2294,2295,266,265,10000000000
1148,2296,2297,346,107,10000000000
1149,2298,2299,107,340,9999998000
1150,2300,2301,465,359,10000000000
1151,2302,2303,465,347,10000001000
1152,2304,2305,342,466,9999999000
1153,2306,2307,467,466,9999999000
1154,2308,2309,468,469,9999999000
1155,2310,2311,266,470,9999997000
1156,2312,2313,471,24,9999999000
1157,2314,2315,472,332,10000000000
1158,2316,2317,400,278,10000000000
1159,2318,2319,54,473,10000000000
1160,2320,2321,346,472,10000000000
1161,2322,2323,46,474,9999998000
1162,2324,2325,468,58,10000001000
1163,2326,2327,266,334,10000000000
1164,2328,2329,298,267,10000000000
1165,2330,2331,266,298,9999999000
1166,2332,2333,352,461,9999999000
1167,2334,2335,475,340,10000000000
1168,2336,2337,16,473,10000000000
1169,2338,2339,473,340,10000000000
1170,2340,2341,468,473,10000001000
1171,2342,2343,476,109,9999999000
1172,2344,2345,440,457,9999998000
1173,2346,2347,24,266,10000001000
1174,2348,2349,266,109,9999999000
1175,2350,2351,266,355,10000001000
1176,2352,2353,349,266,10000000000
1177,2354,2355,266,347,10000000000
1178,2356,2357,266,346,10000000000
1179,2358,2359,266,296,10000000000
1180,2360,2361,54,461,10000000000
1181,2362,2363,461,334,10000000000
1182,2364,2365,461,346,9999999000
1183,2366,2367,349,461,10000000000
1184,2368,2369,54,477,9999999000
1185,2370,2371,478,326,9999999000
1186,2372,2373,479,355,10000001000
1187,2374,2375,479,342,10000000000
1188,2376,2377,358,480,10000000000
1189,2378,2379,58,480,10000000000
1190,2380,2381,356,481,10000001000
1191,2382,2383,109,482,10000002000
1192,2384,2385,482,332,10000000000
1193,2386,2387,46,482,9999999000
1194,2388,2389,352,482,10000000000
1195,2390,2391,258,50,10000000000
1196,2392,2393,352,477,10000000000
1197,2394,2395,483,466,9999999000
1198,2396,2397,139,484,9999999000
1199,2398,2399,484,347,9999999000
1200,2400,2401,342,484,9999999000
1201,2402,2403,484,282,10000001000
1202,2404,2405,485,486,10000000000
1203,2406,2407,487,350,9999999000
1204,2408,2409,488,130,9999998000
1205,2410,2411,488,334,9999998000
1206,2412,2413,488,350,10000000000
1207,2414,2415,488,345,10000000000
1208,2416,2417,488,22,9999999000
1209,2418,2419,488,26,10000000000
1210,2420,2421,488,40,10000000000
1211,2422,2423,488,348,9999998000
1212,2424,2425,263,489,10000000000
1213,2426,2427,490,350,9999999000
1214,2428,2429,354,490,10000000000
1215,2430,2431,24,490,10000000000
1216,2432,2433,354,491,10000001000
1217,2434,2435,492,354,9999998000
1218,2436,2437,492,40,10000002000
1219,2438,2439,492,347,10000000000
1220,2440,2441,358,492,10000000000
1221,2442,2443,492,8,9999999000
1222,2444,2445,353,492,9999999000
1223,2446,2447,492,334,9999999000
1224,2448,2449,493,359,10000000000
1225,2450,2451,358,493,9999999000
1226,2452,2453,493,334,9999999000
1227,2454,2455,493,6,9999999000
1228,2456,2457,492,58,10000000000
1229,2458,2459,492,345,9999998000
1230,2460,2461,54,494,9999999000
1231,2462,2463,358,495,10000001000
1232,2464,2465,87,496,9999999000
1233,2466,2467,497,354,10000000000
1234,2468,2469,498,326,9999998000
1235,2470,2471,451,334,10000000000
1236,2472,2473,352,499,9999999000
1237,2474,2475,500,359,10000000000
1238,2476,2477,352,500,10000001000
1239,2478,2479,54,501,9999997000
1240,2480,2481,242,184,10000000000
1241,2482,2483,156,502,9999999000
1242,2484,2485,16,502,9999998000
1243,2486,2487,503,326,9999998000
1244,2488,2489,502,326,10000001000
1245,2490,2491,352,173,10000001000
1246,2492,2493,87,173,10000001000
1247,2494,2495,54,504,10000000000
1248,2496,2497,24,505,9999999000
1249,2498,2499,359,502,9999999000
1250,2500,2501,506,46,10000001000
1251,2502,2503,353,502,10000001000
1252,2504,2505,502,355,10000001000
1253,2506,2507,507,1,9999998000
1254,2508,2509,508,342,10000000000
1255,2510,2511,508,355,9999999000
1256,2512,2513,265,509,10000000000
1257,2514,2515,462,359,10000000000
1258,2516,2517,54,509,9999999000
1259,2518,2519,326,278,9999999000
1260,2520,2521,392,355,9999999000
1261,2522,2523,510,326,10000000000
1262,2524,2525,353,392,9999999000
1263,2526,2527,511,348,9999998000
1264,2528,2529,512,513,10000000000
1265,2530,2531,246,513,9999999000
1266,2532,2533,490,347,10000000000
1267,2534,2535,498,513,9999998000
1268,2536,2537,343,514,9999999000
1269,2538,2539,58,515,10000001000
1270,2540,2541,87,516,9999999000
1271,2542,2543,517,348,10000000000
1272,2544,2545,391,513,9999999000
1273,2546,2547,513,518,9999998000
1274,2548,2549,87,519,9999999000
1275,2550,2551,519,115,10000001000
1276,2552,2553,519,520,9999999000
1277,2554,2555,519,27,10000000000
1278,2556,2557,501,296,10000001000
1279,2558,2559,342,521,9999999000
1280,2560,2561,87,522,9999999000
1281,2562,2563,46,522,9999998000
1282,2564,2565,501,359,10000000000
1283,2566,2567,523,513,9999999000
1284,2568,2569,513,524,10000000000
1285,2570,2571,130,525,9999999000
1286,2572,2573,54,526,10000000000
1287,2574,2575,510,332,9999999000
1288,2576,2577,510,334,10000000000
1289,2578,2579,510,342,9999999000
1290,2580,2581,510,358,9999999000
1291,2582,2583,513,527,9999999000
1292,2584,2585,510,356,9999999000
1293,2586,2587,510,352,9999998000
1294,2588,2589,510,347,10000000000
1295,2590,2591,510,54,10000000000
1296,2592,2593,528,374,9999999000
1297,2594,2595,529,384,10000002000
1298,2596,2597,529,513,10000001000
1299,2598,2599,530,354,9999999000
1300,2600,2601,87,502,10000000000
1301,2602,2603,54,531,10000000000
1302,2604,2605,526,344,10000000000
1303,2606,2607,54,530,10000000000
1304,2608,2609,513,518,9999998000
1305,2610,2611,530,33,9999998000
1306,2612,2613,513,532,9999999000
1307,2614,2615,358,502,10000000000
1308,2616,2617,219,533,10000000000
1309,2618,2619,10,332,9999999000
1310,2620,2621,54,534,9999999000
1311,2622,2623,513,535,9999999000
1312,2624,2625,87,449,10000001000
1313,2626,2627,371,26,10000000000
1314,2628,2629,87,86,9999997000
1315,2630,2631,360,513,10000000000
1316,2632,2633,536,345,9999999000
1317,2634,2635,536,227,9999999000
1318,2636,2637,87,537,10000000000
1319,2638,2639,46,537,9999999000
1320,2640,2641,54,538,10000001000
1321,2642,2643,539,252,9999999000
1322,2644,2645,539,345,10000001000
1323,2646,2647,539,177,9999998000
1324,2648,2649,539,41,9999998000
1325,2650,2651,540,350,9999999000
1326,2652,2653,540,355,9999999000
1327,2654,2655,219,215,9999997000
1328,2656,2657,87,541,9999999000
1329,2658,2659,542,189,9999997000
1330,2660,2661,513,543,10000001000
1331,2662,2663,79,400,10000001000
1332,2664,2665,150,482,9999999000
1333,2666,2667,513,19,9999999000
1334,2668,2669,2,467,9999999000
1335,2670,2671,54,62,9999998000
1336,2672,2673,2,533,9999998000
1337,2674,2675,24,544,9999998000
1338,2676,2677,545,46,9999999000
1339,2678,2679,546,212,10000000000
1340,2680,2681,502,513,9999999000
1341,2682,2683,502,281,9999998000
1342,2684,2685,2,547,10000000000
1343,2686,2687,548,345,10000000000
1344,2688,2689,410,335,10000000000
1345,2690,2691,54,549,10000001000
1346,2692,2693,549,58,10000000000
1347,2694,2695,549,87,9999998000
1348,2696,2697,550,326,9999999000
1349,2698,2699,87,551,9999999000
1350,2700,2701,58,551,10000001000
1351,2702,2703,10,551,10000000000
1352,2704,2705,551,227,10000000000
1353,2706,2707,54,552,10000000000
1354,2708,2709,552,340,9999999000
1355,2710,2711,553,513,9999999000
1356,2712,2713,513,281,9999999000
1357,2714,2715,27,554,9999998000
1358,2716,2717,288,513,10000000000
1359,2718,2719,555,556,10000000000
1360,2720,2721,16,554,10000002000
1361,2722,2723,87,557,9999998000
1362,2724,2725,511,513,9999999000
1363,2726,2727,511,359,9999999000
1364,2728,2729,511,296,9999999000
1365,2730,2731,513,558,10000000000
1366,2732,2733,266,282,9999998000
1367,2734,2735,511,344,9999999000
1368,2736,2737,511,356,9999998000
1369,2738,2739,559,513,10000001000
1370,2740,2741,511,355,9999998000
1371,2742,2743,511,334,9999999000
1372,2744,2745,560,326,9999999000
1373,2746,2747,511,561,9999999000
1374,2748,2749,513,281,9999999000
1375,2750,2751,562,457,10000000000
1376,2752,2753,360,513,10000002000
1377,2754,2755,513,563,10000000000
1378,2756,2757,513,295,10000001000
1379,2758,2759,349,564,9999999000
1380,2760,2761,565,513,10000001000
1381,2762,2763,557,332,10000001000
1382,2764,2765,566,360,9999999000
1383,2766,2767,98,79,10000000000
1384,2768,2769,515,326,9999999000
1385,2770,2771,87,539,9999999000
1386,2772,2773,539,346,10000002000
1387,2774,2775,539,326,10000000000
1388,2776,2777,54,539,9999999000
1389,2778,2779,276,266,9999998000
1390,2780,2781,567,513,9999999000
1391,2782,2783,192,547,10000000000
1392,2784,2785,547,77,9999999000
1393,2786,2787,513,547,10000000000
1394,2788,2789,334,568,9999999000
1395,2790,2791,95,569,10000000000
